date,code,open,high,low,close,volume,amount
2012-07-12,sh.601398,3.78,3.79,3.74,3.75,46010303,173289317.0
2012-07-13,sh.601398,3.76,3.78,3.73,3.76,24603369,92569664.0
2012-07-16,sh.601398,3.77,3.79,3.76,3.79,29301690,110606069.0
2012-07-17,sh.601398,3.79,3.83,3.78,3.81,22386785,85080946.0
2012-07-18,sh.601398,3.81,3.84,3.79,3.83,23126860,88339831.0
2012-07-19,sh.601398,3.83,3.85,3.78,3.8,28108423,107000605.0
2012-07-20,sh.601398,3.8,3.81,3.76,3.77,18135824,68450234.0
2012-07-23,sh.601398,3.75,3.76,3.69,3.72,25523592,94941484.0
2012-07-24,sh.601398,3.71,3.72,3.67,3.68,23071341,85107324.0
2012-07-25,sh.601398,3.69,3.69,3.67,3.67,12233453,45041270.0
2012-07-26,sh.601398,3.67,3.68,3.66,3.67,15717093,57684878.0
2012-07-27,sh.601398,3.68,3.72,3.67,3.72,29330635,108580098.0
2012-07-30,sh.601398,3.72,3.75,3.7,3.71,25031278,93463760.0
2012-07-31,sh.601398,3.72,3.76,3.71,3.75,23317649,87294922.0
2012-08-01,sh.601398,3.75,3.78,3.74,3.77,24970446,93978174.0
2012-08-02,sh.601398,3.76,3.79,3.76,3.78,22996303,86829885.0
2012-08-03,sh.601398,3.78,3.81,3.78,3.79,16382239,62187878.0
2012-08-06,sh.601398,3.79,3.82,3.76,3.77,29804035,112852745.0
2012-08-07,sh.601398,3.77,3.78,3.72,3.74,39674761,148402566.0
2012-08-08,sh.601398,3.74,3.8,3.74,3.78,31185707,117619979.0
2012-08-09,sh.601398,3.78,3.79,3.75,3.76,18648220,70300064.0
2012-08-10,sh.601398,3.76,3.8,3.76,3.79,20150272,76384452.0
2012-08-13,sh.601398,3.79,3.83,3.78,3.81,27974403,106639878.0
2012-08-14,sh.601398,3.83,3.86,3.82,3.83,23057399,88538742.0
2012-08-15,sh.601398,3.82,3.85,3.8,3.8,24353665,93192280.0
2012-08-16,sh.601398,3.8,3.83,3.79,3.8,11028523,42061500.0
2012-08-17,sh.601398,3.8,3.84,3.8,3.83,27871003,106822558.0
2012-08-20,sh.601398,3.81,3.84,3.8,3.84,16030788,61263911.0
2012-08-21,sh.601398,3.84,3.86,3.76,3.83,47347236,179986551.0
2012-08-22,sh.601398,3.82,3.83,3.79,3.83,24056315,91688337.0
2012-08-23,sh.601398,3.82,3.83,3.79,3.81,34482128,131592487.0
2012-08-24,sh.601398,3.8,3.82,3.79,3.81,22783686,86719903.0
2012-08-27,sh.601398,3.8,3.84,3.78,3.82,38475402,146900989.0
2012-08-28,sh.601398,3.82,3.85,3.8,3.85,31798480,121955879.0
2012-08-29,sh.601398,3.83,3.85,3.81,3.84,15010929,57421957.0
2012-08-30,sh.601398,3.81,3.85,3.81,3.85,21460855,82170795.0
2012-08-31,sh.601398,3.84,3.85,3.82,3.82,21208757,81332499.0
2012-09-03,sh.601398,3.83,3.84,3.75,3.77,47772068,180901718.0
2012-09-04,sh.601398,3.76,3.78,3.72,3.74,21838054,81777147.0
2012-09-05,sh.601398,3.73,3.75,3.68,3.7,31658815,117484480.0
2012-09-06,sh.601398,3.7,3.72,3.67,3.71,24600546,90827046.0
2012-09-07,sh.601398,3.71,3.85,3.71,3.8,102545356,386825810.0
2012-09-10,sh.601398,3.78,3.8,3.76,3.8,30665208,116041645.0
2012-09-11,sh.601398,3.78,3.79,3.74,3.79,23898608,89945266.0
2012-09-12,sh.601398,3.78,3.8,3.73,3.75,30446284,114282354.0
2012-09-13,sh.601398,3.75,3.77,3.72,3.75,21595790,80846210.0
2012-09-14,sh.601398,3.76,3.79,3.75,3.78,44337185,167295141.0
2012-09-17,sh.601398,3.78,3.78,3.75,3.75,18643366,70213109.0
2012-09-18,sh.601398,3.75,3.76,3.7,3.7,18677162,69665440.0
2012-09-19,sh.601398,3.71,3.72,3.69,3.7,23811981,88247292.0
2012-09-20,sh.601398,3.69,3.71,3.67,3.68,32979081,121536362.0
2012-09-21,sh.601398,3.67,3.68,3.66,3.66,20841047,76476397.0
2012-09-24,sh.601398,3.65,3.67,3.61,3.64,34200116,124588041.0
2012-09-25,sh.601398,3.63,3.66,3.61,3.65,22093165,80247385.0
2012-09-26,sh.601398,3.65,3.65,3.6,3.64,19912907,72222844.0
2012-09-27,sh.601398,3.64,3.8,3.62,3.73,49289262,183359781.0
2012-09-28,sh.601398,3.7,3.78,3.68,3.75,49966346,186697579.0
2012-10-08,sh.601398,3.75,3.77,3.72,3.75,24608142,92183430.0
2012-10-09,sh.601398,3.76,3.83,3.75,3.8,39681934,150947574.0
2012-10-10,sh.601398,3.81,3.81,3.78,3.8,18519667,70342592.0
2012-10-11,sh.601398,3.79,3.83,3.77,3.82,28836377,109648887.0
2012-10-12,sh.601398,3.83,3.85,3.81,3.84,48116865,184814629.0
2012-10-15,sh.601398,3.84,3.85,3.8,3.82,18025378,68957512.0
2012-10-16,sh.601398,3.82,3.83,3.79,3.82,24740709,94334338.0
2012-10-17,sh.601398,3.83,3.86,3.82,3.85,33130220,127319511.0
2012-10-18,sh.601398,3.86,3.91,3.85,3.89,45943896,178405365.0
2012-10-19,sh.601398,3.89,3.92,3.88,3.91,27429984,107025526.0
2012-10-22,sh.601398,3.9,3.93,3.89,3.91,32004470,125319158.0
2012-10-23,sh.601398,3.91,3.94,3.9,3.9,40392622,158627310.0
2012-10-24,sh.601398,3.9,3.92,3.88,3.89,20792109,81088768.0
2012-10-25,sh.601398,3.89,3.89,3.85,3.86,22039095,85399900.0
2012-10-26,sh.601398,3.85,3.87,3.82,3.84,19910838,76557445.0
2012-10-29,sh.601398,3.82,3.84,3.8,3.81,17430244,66463425.0
2012-10-30,sh.601398,3.82,3.82,3.78,3.81,27342464,103860143.0
2012-10-31,sh.601398,3.81,3.84,3.8,3.82,19402727,73992017.0
2012-11-01,sh.601398,3.83,3.89,3.83,3.87,37581349,145240453.0
2012-11-02,sh.601398,3.87,3.93,3.86,3.91,44683040,174214121.0
2012-11-05,sh.601398,3.89,3.91,3.88,3.9,65047945,253775375.0
2012-11-06,sh.601398,3.89,3.9,3.84,3.88,53279346,206173589.0
2012-11-07,sh.601398,3.87,3.89,3.85,3.88,35901550,139153234.0
2012-11-08,sh.601398,3.87,3.88,3.84,3.87,31196232,120401190.0
2012-11-09,sh.601398,3.86,3.88,3.84,3.88,67949983,263057899.0
2012-11-12,sh.601398,3.88,3.9,3.84,3.9,52483101,203235698.0
2012-11-13,sh.601398,3.89,3.89,3.84,3.86,43125925,166461028.0
2012-11-14,sh.601398,3.86,3.88,3.83,3.87,45751429,176161003.0
2012-11-15,sh.601398,3.86,3.87,3.83,3.84,36776485,141437399.0
2012-11-16,sh.601398,3.84,3.85,3.82,3.83,55659859,213636988.0
2012-11-19,sh.601398,3.83,3.85,3.81,3.85,31148979,119173638.0
2012-11-20,sh.601398,3.85,3.85,3.8,3.83,20214740,77262767.0
2012-11-21,sh.601398,3.83,3.85,3.81,3.84,17936603,68735824.0
2012-11-22,sh.601398,3.84,3.85,3.82,3.84,19569055,75127089.0
2012-11-23,sh.601398,3.85,3.86,3.84,3.85,27461153,105713404.0
2012-11-26,sh.601398,3.84,3.86,3.82,3.85,20849739,80110620.0
2012-11-27,sh.601398,3.84,3.86,3.83,3.86,47665603,183527708.0
2012-11-28,sh.601398,3.85,3.88,3.84,3.87,41603264,160532938.0
2012-11-29,sh.601398,3.87,3.9,3.86,3.88,53407665,207208783.0
2012-11-30,sh.601398,3.88,3.89,3.86,3.88,42702868,165579253.0
2012-12-03,sh.601398,3.88,3.89,3.85,3.86,26701846,103248448.0
2012-12-04,sh.601398,3.86,3.87,3.84,3.84,24496737,94292012.0
2012-12-05,sh.601398,3.84,3.93,3.82,3.9,83900189,325564662.0
2012-12-06,sh.601398,3.9,3.92,3.87,3.92,51770570,201881394.0
2012-12-07,sh.601398,3.92,3.95,3.88,3.93,110844127,433549858.0
2012-12-10,sh.601398,3.93,3.97,3.92,3.95,113002349,446143101.0
2012-12-11,sh.601398,3.94,3.99,3.93,3.95,79775441,315924052.0
2012-12-12,sh.601398,3.95,4.01,3.94,4.0,80522393,320846280.0
2012-12-13,sh.601398,3.99,4.0,3.94,3.95,51763549,205296233.0
2012-12-14,sh.601398,3.95,4.13,3.94,4.1,137637472,558357918.0
2012-12-17,sh.601398,4.1,4.12,4.05,4.09,76989168,313808524.0
2012-12-18,sh.601398,4.07,4.13,4.06,4.12,118725548,487783699.0
2012-12-19,sh.601398,4.11,4.14,4.09,4.1,56809023,233962578.0
2012-12-20,sh.601398,4.1,4.1,4.06,4.07,48457063,197622408.0
2012-12-21,sh.601398,4.08,4.09,4.0,4.01,49181694,199274272.0
2012-12-24,sh.601398,4.01,4.06,4.01,4.02,36914338,148925196.0
2012-12-25,sh.601398,4.02,4.15,4.0,4.14,96464874,395665948.0
2012-12-26,sh.601398,4.14,4.14,4.05,4.08,62607995,255743689.0
2012-12-27,sh.601398,4.08,4.09,4.04,4.05,51935397,210682169.0
2012-12-28,sh.601398,4.06,4.12,4.05,4.1,67687673,276748069.0
2012-12-31,sh.601398,4.1,4.18,4.09,4.15,110538906,458727034.0
2013-01-04,sh.601398,4.19,4.24,4.18,4.22,118413534,498751741.0
2013-01-07,sh.601398,4.21,4.25,4.2,4.23,82037683,346701850.0
2013-01-08,sh.601398,4.23,4.24,4.11,4.14,93522655,389781237.0
2013-01-09,sh.601398,4.13,4.19,4.13,4.15,72087117,299354814.0
2013-01-10,sh.601398,4.15,4.23,4.14,4.23,78923617,331200392.0
2013-01-11,sh.601398,4.23,4.24,4.18,4.2,57032798,239627881.0
2013-01-14,sh.601398,4.19,4.31,4.17,4.29,112680174,478775406.0
2013-01-15,sh.601398,4.28,4.3,4.25,4.26,75281665,322002615.0
2013-01-16,sh.601398,4.26,4.29,4.18,4.27,57210158,242702383.0
2013-01-17,sh.601398,4.25,4.26,4.19,4.19,58656901,246519579.0
2013-01-18,sh.601398,4.23,4.26,4.2,4.22,58612565,247540743.0
2013-01-21,sh.601398,4.22,4.22,4.17,4.2,65157834,273339917.0
2013-01-22,sh.601398,4.2,4.31,4.17,4.25,178863829,757983845.0
2013-01-23,sh.601398,4.24,4.24,4.18,4.19,128924538,540961654.0
2013-01-24,sh.601398,4.2,4.32,4.2,4.25,161325446,689461686.0
2013-01-25,sh.601398,4.25,4.29,4.22,4.23,86341082,367743709.0
2013-01-28,sh.601398,4.25,4.31,4.2,4.29,104345990,446211288.0
2013-01-29,sh.601398,4.28,4.3,4.24,4.29,139339618,593915213.0
2013-01-30,sh.601398,4.29,4.41,4.25,4.39,225518857,976047601.0
2013-01-31,sh.601398,4.4,4.46,4.35,4.4,251651319,1110705906.0
2013-02-01,sh.601398,4.39,4.47,4.35,4.45,185844003,817649474.0
2013-02-04,sh.601398,4.45,4.53,4.43,4.47,203738622,914106733.0
2013-02-05,sh.601398,4.44,4.45,4.39,4.41,143892193,634890500.0
2013-02-06,sh.601398,4.41,4.44,4.35,4.42,127359768,558298587.0
2013-02-07,sh.601398,4.41,4.41,4.27,4.33,153673298,665149430.0
2013-02-08,sh.601398,4.33,4.38,4.3,4.35,129047409,561030377.0
2013-02-18,sh.601398,4.37,4.39,4.31,4.31,67637621,293710028.0
2013-02-19,sh.601398,4.33,4.34,4.25,4.26,67306532,288124040.0
2013-02-20,sh.601398,4.28,4.28,4.22,4.24,61248786,259683412.0
2013-02-21,sh.601398,4.21,4.23,4.11,4.18,121054930,503431107.0
2013-02-22,sh.601398,4.16,4.19,4.13,4.14,70086603,290985777.0
2013-02-25,sh.601398,4.15,4.18,4.13,4.14,46687901,193988376.0
2013-02-26,sh.601398,4.13,4.18,4.06,4.1,90367940,374273779.0
2013-02-27,sh.601398,4.1,4.18,4.1,4.18,83121377,344362084.0
2013-02-28,sh.601398,4.17,4.26,4.14,4.21,115876592,487769643.0
2013-03-01,sh.601398,4.23,4.23,4.14,4.17,59157854,247229063.0
2013-03-04,sh.601398,4.14,4.18,4.03,4.08,139516945,572766229.0
2013-03-05,sh.601398,4.09,4.22,4.07,4.18,100419348,416142665.0
2013-03-06,sh.601398,4.19,4.2,4.15,4.17,60037664,250775212.0
2013-03-07,sh.601398,4.16,4.18,4.09,4.13,55712780,230734930.0
2013-03-08,sh.601398,4.13,4.15,4.11,4.12,30004909,123792704.0
2013-03-11,sh.601398,4.12,4.13,4.08,4.12,23162001,95109517.0
2013-03-12,sh.601398,4.11,4.18,4.1,4.13,56166200,232524888.0
2013-03-13,sh.601398,4.13,4.14,4.1,4.13,36675449,150841292.0
2013-03-14,sh.601398,4.11,4.16,4.09,4.16,40704560,168215519.0
2013-03-15,sh.601398,4.15,4.22,4.13,4.18,89875861,376112789.0
2013-03-18,sh.601398,4.16,4.19,4.06,4.07,83850520,344463584.0
2013-03-19,sh.601398,4.08,4.12,4.06,4.08,59011541,240696128.0
2013-03-20,sh.601398,4.09,4.19,4.08,4.17,103587286,429505856.0
2013-03-21,sh.601398,4.16,4.21,4.15,4.17,50281774,210098832.0
2013-03-22,sh.601398,4.17,4.19,4.16,4.18,40380866,168621232.0
2013-03-25,sh.601398,4.19,4.21,4.17,4.19,35176263,147398896.0
2013-03-26,sh.601398,4.18,4.19,4.11,4.13,43163875,178890016.0
2013-03-27,sh.601398,4.14,4.18,4.11,4.12,40676271,168335248.0
2013-03-28,sh.601398,4.12,4.12,4.0,4.01,157197997,634041472.0
2013-03-29,sh.601398,4.03,4.06,4.02,4.05,39410391,159518384.0
2013-04-01,sh.601398,4.05,4.08,4.04,4.06,49566923,201077264.0
2013-04-02,sh.601398,4.07,4.07,4.05,4.06,49108125,199434048.0
2013-04-03,sh.601398,4.08,4.14,4.07,4.09,49636363,203516704.0
2013-04-08,sh.601398,4.05,4.09,4.03,4.07,65522853,266104144.0
2013-04-09,sh.601398,4.09,4.1,4.06,4.07,49140687,200396496.0
2013-04-10,sh.601398,4.08,4.09,4.07,4.07,21560730,87830096.0
2013-04-11,sh.601398,4.09,4.1,4.07,4.08,21722017,88576848.0
2013-04-12,sh.601398,4.08,4.09,4.06,4.07,33666531,137233664.0
2013-04-15,sh.601398,4.06,4.08,4.03,4.04,43407375,175757536.0
2013-04-16,sh.601398,4.04,4.06,4.02,4.04,39184563,158034720.0
2013-04-17,sh.601398,4.04,4.05,4.02,4.04,38897888,156986800.0
2013-04-18,sh.601398,4.03,4.07,4.02,4.06,29713214,120186816.0
2013-04-19,sh.601398,4.07,4.12,4.05,4.11,70008889,286332256.0
2013-04-22,sh.601398,4.1,4.13,4.09,4.1,52167033,214323472.0
2013-04-23,sh.601398,4.11,4.11,4.06,4.07,53760220,218990400.0
2013-04-24,sh.601398,4.07,4.11,4.06,4.1,40251291,164413216.0
2013-04-25,sh.601398,4.09,4.1,4.06,4.08,43272265,176779376.0
2013-04-26,sh.601398,4.09,4.1,4.05,4.05,48236100,196199888.0
2013-05-02,sh.601398,4.05,4.08,4.03,4.07,58032125,235096016.0
2013-05-03,sh.601398,4.07,4.13,4.06,4.08,68244253,279469664.0
2013-05-06,sh.601398,4.09,4.12,4.08,4.1,42808178,175447744.0
2013-05-07,sh.601398,4.09,4.11,4.08,4.09,43728895,178994976.0
2013-05-08,sh.601398,4.1,4.12,4.09,4.1,58091323,238253936.0
2013-05-09,sh.601398,4.11,4.12,4.09,4.09,31639840,129881696.0
2013-05-10,sh.601398,4.09,4.12,4.09,4.11,43099078,177109680.0
2013-05-13,sh.601398,4.12,4.12,4.09,4.1,31201268,128041880.0
2013-05-14,sh.601398,4.1,4.12,4.06,4.08,32641428,133381224.0
2013-05-15,sh.601398,4.08,4.09,4.06,4.06,26143732,106354152.0
2013-05-16,sh.601398,4.06,4.11,4.05,4.09,38224841,156393376.0
2013-05-17,sh.601398,4.09,4.18,4.09,4.16,69448437,287019840.0
2013-05-20,sh.601398,4.17,4.22,4.16,4.19,90944884,381881152.0
2013-05-21,sh.601398,4.18,4.21,4.16,4.2,45848717,191906800.0
2013-05-22,sh.601398,4.19,4.2,4.16,4.16,39746131,166002928.0
2013-05-23,sh.601398,4.16,4.21,4.15,4.16,64477222,269631936.0
2013-05-24,sh.601398,4.18,4.2,4.15,4.16,37241058,155241520.0
2013-05-27,sh.601398,4.15,4.18,4.13,4.13,30953794,128619024.0
2013-05-28,sh.601398,4.14,4.2,4.13,4.19,49309090,205517472.0
2013-05-29,sh.601398,4.19,4.22,4.18,4.21,49039390,206210384.0
2013-05-30,sh.601398,4.19,4.22,4.18,4.2,40534464,170556976.0
2013-05-31,sh.601398,4.2,4.23,4.18,4.18,26410450,111123056.0
2013-06-03,sh.601398,4.2,4.23,4.18,4.21,46775452,196871104.0
2013-06-04,sh.601398,4.21,4.23,4.19,4.22,72423059,305124832.0
2013-06-05,sh.601398,4.21,4.24,4.19,4.21,58602060,247472064.0
2013-06-06,sh.601398,4.22,4.24,4.14,4.15,80415570,337760640.0
2013-06-07,sh.601398,4.15,4.19,4.15,4.17,57682406,240855408.0
2013-06-13,sh.601398,4.15,4.15,4.07,4.14,80299938,329629504.0
2013-06-14,sh.601398,4.13,4.17,4.1,4.16,67631529,279272448.0
2013-06-17,sh.601398,4.16,4.18,4.12,4.12,28879549,119658304.0
2013-06-18,sh.601398,4.15,4.17,4.12,4.16,39691835,164371600.0
2013-06-19,sh.601398,4.16,4.16,4.12,4.15,28786560,119270200.0
2013-06-20,sh.601398,4.14,4.15,4.04,4.06,45461374,185374432.0
2013-06-21,sh.601398,4.05,4.06,4.0,4.02,68528987,275574976.0
2013-06-24,sh.601398,4.03,4.03,3.87,3.9,88041814,344836000.0
2013-06-25,sh.601398,3.88,3.97,3.81,3.96,147931273,574944704.0
2013-06-26,sh.601398,3.79,3.79,3.4,3.74,162884487,602011008.0
2013-06-27,sh.601398,3.73,3.83,3.72,3.81,100605048,381052032.0
2013-06-28,sh.601398,3.82,4.04,3.8,4.02,160012547,626544320.0
2013-07-01,sh.601398,3.96,4.04,3.94,4.03,195591804,778460672.0
2013-07-02,sh.601398,3.97,4.03,3.95,4.02,173295894,691073088.0
2013-07-03,sh.601398,3.97,3.99,3.92,3.94,198895491,784318016.0
2013-07-04,sh.601398,3.91,3.95,3.9,3.91,89915383,352602112.0
2013-07-05,sh.601398,3.91,3.96,3.9,3.95,60555675,237916816.0
2013-07-08,sh.601398,3.93,3.96,3.9,3.95,93260795,366207872.0
2013-07-09,sh.601398,3.93,3.96,3.9,3.95,118351110,466157120.0
2013-07-10,sh.601398,3.93,3.96,3.9,3.93,81234143,319343200.0
2013-07-11,sh.601398,3.93,4.02,3.92,3.98,164164501,651671488.0
2013-07-12,sh.601398,3.97,3.98,3.91,3.96,131031250,516500992.0
2013-07-15,sh.601398,3.96,3.97,3.93,3.94,73051077,288318400.0
2013-07-16,sh.601398,3.93,3.96,3.92,3.95,59191562,232937776.0
2013-07-17,sh.601398,3.94,3.97,3.92,3.95,67698825,267660048.0
2013-07-18,sh.601398,3.94,3.95,3.92,3.93,65355361,257025904.0
2013-07-19,sh.601398,3.93,3.95,3.9,3.95,113155438,444226944.0
2013-07-22,sh.601398,3.92,3.94,3.89,3.93,132711324,519555104.0
2013-07-23,sh.601398,3.91,3.95,3.9,3.93,102304963,402182592.0
2013-07-24,sh.601398,3.93,3.94,3.9,3.92,53214854,208735168.0
2013-07-25,sh.601398,3.93,3.94,3.91,3.91,38625873,151562512.0
2013-07-26,sh.601398,3.9,3.93,3.9,3.91,36040454,141133888.0
2013-07-29,sh.601398,3.9,3.91,3.88,3.89,39507251,153690528.0
2013-07-30,sh.601398,3.9,3.93,3.88,3.91,49860182,194833552.0
2013-07-31,sh.601398,3.92,3.92,3.89,3.89,29717933,115832288.0
2013-08-01,sh.601398,3.9,3.93,3.89,3.91,40477924,158357136.0
2013-08-02,sh.601398,3.93,3.94,3.91,3.91,32883679,128935616.0
2013-08-05,sh.601398,3.92,3.93,3.9,3.92,16254603,63657060.0
2013-08-06,sh.601398,3.91,3.93,3.9,3.9,32512450,127135336.0
2013-08-07,sh.601398,3.9,3.92,3.89,3.89,35240578,137471632.0
2013-08-08,sh.601398,3.89,3.92,3.89,3.9,22868062,89191728.0
2013-08-09,sh.601398,3.91,3.92,3.89,3.91,30281147,118156296.0
2013-08-12,sh.601398,3.91,3.96,3.9,3.95,49523213,194804768.0
2013-08-13,sh.601398,3.95,3.96,3.92,3.95,35574933,140230176.0
2013-08-14,sh.601398,3.95,3.97,3.93,3.94,30336943,119967384.0
2013-08-15,sh.601398,3.95,3.97,3.94,3.95,34227130,135362512.0
2013-08-16,sh.601398,3.95,4.35,3.93,3.95,188160943,755502848.0
2013-08-19,sh.601398,3.91,3.95,3.9,3.93,72007976,282469120.0
2013-08-20,sh.601398,3.93,3.95,3.91,3.92,52095360,205010944.0
2013-08-21,sh.601398,3.93,3.94,3.9,3.92,31513490,123578176.0
2013-08-22,sh.601398,3.93,3.94,3.85,3.91,39646815,155079536.0
2013-08-23,sh.601398,3.92,3.93,3.86,3.89,36744780,143269440.0
2013-08-26,sh.601398,3.89,3.94,3.87,3.93,33245153,130266952.0
2013-08-27,sh.601398,3.92,3.93,3.9,3.9,27050230,105790288.0
2013-08-28,sh.601398,3.9,3.9,3.87,3.88,29837169,115799904.0
2013-08-29,sh.601398,3.9,3.9,3.86,3.87,23135089,89640768.0
2013-08-30,sh.601398,3.87,3.9,3.86,3.9,31990418,124197264.0
2013-09-02,sh.601398,3.9,3.9,3.88,3.89,37010505,144074320.0
2013-09-03,sh.601398,3.9,3.94,3.88,3.94,56771016,222292112.0
2013-09-04,sh.601398,3.93,3.94,3.89,3.93,45696779,178643520.0
2013-09-05,sh.601398,3.92,3.93,3.9,3.91,21945184,85846872.0
2013-09-06,sh.601398,3.91,3.93,3.9,3.91,32674703,127818224.0
2013-09-09,sh.601398,3.91,4.11,3.91,4.08,221307304,891881088.0
2013-09-10,sh.601398,4.05,4.06,3.97,3.98,172953804,691467584.0
2013-09-11,sh.601398,4.0,4.01,3.98,3.99,79227273,316649760.0
2013-09-12,sh.601398,3.99,4.08,3.97,4.05,126787660,510212784.0
2013-09-13,sh.601398,4.03,4.03,3.98,3.99,66748437,267366941.0
2013-09-16,sh.601398,3.99,4.01,3.97,3.98,59996808,239401816.0
2013-09-17,sh.601398,3.97,3.98,3.93,3.93,53882204,212587589.0
2013-09-18,sh.601398,3.94,3.94,3.9,3.91,55580399,217719226.0
2013-09-23,sh.601398,3.92,3.93,3.9,3.91,56414083,220788723.0
2013-09-24,sh.601398,3.9,3.91,3.87,3.89,60147096,234101794.0
2013-09-25,sh.601398,3.89,3.91,3.88,3.88,39041535,152033594.0
2013-09-26,sh.601398,3.88,3.89,3.83,3.85,58732548,226477784.0
2013-09-27,sh.601398,3.85,3.88,3.84,3.86,35391142,136494428.0
2013-09-30,sh.601398,3.87,3.87,3.84,3.86,32649974,125892261.0
2013-10-08,sh.601398,3.85,3.87,3.84,3.87,41966076,161743960.0
2013-10-09,sh.601398,3.85,3.87,3.84,3.86,35103639,135309020.0
2013-10-10,sh.601398,3.86,3.88,3.84,3.86,38118456,147014804.0
2013-10-11,sh.601398,3.87,3.9,3.87,3.89,51993591,201912152.0
2013-10-14,sh.601398,3.9,3.91,3.86,3.88,37252919,144730858.0
2013-10-15,sh.601398,3.87,3.88,3.83,3.84,53611620,206315349.0
2013-10-16,sh.601398,3.84,3.87,3.84,3.86,47325140,182397073.0
2013-10-17,sh.601398,3.86,3.88,3.85,3.86,40433252,156243919.0
2013-10-18,sh.601398,3.86,3.89,3.84,3.84,47014203,181769007.0
2013-10-21,sh.601398,3.85,3.87,3.83,3.86,37138793,143098992.0
2013-10-22,sh.601398,3.86,3.87,3.84,3.84,26220958,100936676.0
2013-10-23,sh.601398,3.86,3.87,3.84,3.84,30600656,117876566.0
2013-10-24,sh.601398,3.85,3.85,3.8,3.81,46042908,176225034.0
2013-10-25,sh.601398,3.81,3.84,3.77,3.78,53654201,204404211.0
2013-10-28,sh.601398,3.79,3.8,3.75,3.76,24989030,94301966.0
2013-10-29,sh.601398,3.76,3.82,3.76,3.8,64097120,242895764.0
2013-10-30,sh.601398,3.8,3.82,3.77,3.81,47451825,180177565.0
2013-10-31,sh.601398,3.81,3.84,3.77,3.82,69400688,264194620.0
2013-11-01,sh.601398,3.83,3.85,3.81,3.84,50528928,193510045.0
2013-11-04,sh.601398,3.85,3.86,3.83,3.84,42672726,163750474.0
2013-11-05,sh.601398,3.83,3.84,3.8,3.83,53021742,202467362.0
2013-11-06,sh.601398,3.82,3.83,3.8,3.8,38648707,147151145.0
2013-11-07,sh.601398,3.8,3.84,3.79,3.83,48997059,186854504.0
2013-11-08,sh.601398,3.82,3.84,3.82,3.82,39277507,150245582.0
2013-11-11,sh.601398,3.81,3.84,3.8,3.83,41947898,160663163.0
2013-11-12,sh.601398,3.83,3.85,3.82,3.83,54041689,207316419.0
2013-11-13,sh.601398,3.83,3.84,3.78,3.8,56792743,216025766.0
2013-11-14,sh.601398,3.79,3.8,3.77,3.79,58442431,221396665.0
2013-11-15,sh.601398,3.79,3.82,3.77,3.79,87888244,333598080.0
2013-11-18,sh.601398,3.79,3.84,3.78,3.83,112763273,429133840.0
2013-11-19,sh.601398,3.83,3.83,3.81,3.82,84187398,321595520.0
2013-11-20,sh.601398,3.82,3.83,3.8,3.83,68914427,262839024.0
2013-11-21,sh.601398,3.81,3.9,3.78,3.89,139544119,533544656.0
2013-11-22,sh.601398,3.85,3.87,3.83,3.86,98675050,379861616.0
2013-11-25,sh.601398,3.84,3.85,3.81,3.81,55860141,213634862.0
2013-11-26,sh.601398,3.81,3.82,3.78,3.79,65840781,249935695.0
2013-11-27,sh.601398,3.79,3.81,3.78,3.79,55903105,212024688.0
2013-11-28,sh.601398,3.8,3.82,3.79,3.8,54866983,208618892.0
2013-11-29,sh.601398,3.8,3.81,3.79,3.8,44417980,168585659.0
2013-12-02,sh.601398,3.8,3.89,3.79,3.87,180756437,691793600.0
2013-12-03,sh.601398,3.83,3.84,3.81,3.82,87396528,334064208.0
2013-12-04,sh.601398,3.82,3.84,3.8,3.83,96474478,369051328.0
2013-12-05,sh.601398,3.83,3.83,3.8,3.81,107624305,409843920.0
2013-12-06,sh.601398,3.81,3.82,3.8,3.81,53427471,203329579.0
2013-12-09,sh.601398,3.81,3.82,3.79,3.8,75200494,286042368.0
2013-12-10,sh.601398,3.8,3.81,3.79,3.8,62140146,235931097.0
2013-12-11,sh.601398,3.79,3.8,3.77,3.78,97506118,369140496.0
2013-12-12,sh.601398,3.78,3.78,3.75,3.76,62866660,236513151.0
2013-12-13,sh.601398,3.75,3.76,3.69,3.72,107806947,401143568.0
2013-12-16,sh.601398,3.72,3.73,3.68,3.69,69446360,257041128.0
2013-12-17,sh.601398,3.7,3.71,3.67,3.68,48892494,180106853.0
2013-12-18,sh.601398,3.68,3.68,3.66,3.67,58427976,214204599.0
2013-12-19,sh.601398,3.67,3.68,3.62,3.63,86428593,315055248.0
2013-12-20,sh.601398,3.63,3.63,3.56,3.57,142684494,511709840.0
2013-12-23,sh.601398,3.58,3.6,3.56,3.58,49355327,176707619.0
2013-12-24,sh.601398,3.59,3.6,3.57,3.58,34304629,122969087.0
2013-12-25,sh.601398,3.59,3.6,3.58,3.59,28685342,102842887.0
2013-12-26,sh.601398,3.59,3.59,3.53,3.55,43935813,156483683.0
2013-12-27,sh.601398,3.55,3.6,3.53,3.58,67922522,242109099.0
2013-12-30,sh.601398,3.59,3.59,3.55,3.55,47632135,169902707.0
2013-12-31,sh.601398,3.56,3.59,3.55,3.58,57585998,205773939.0
2014-01-02,sh.601398,3.58,3.59,3.56,3.58,40377049,144322684.0
2014-01-03,sh.601398,3.57,3.58,3.55,3.56,43531021,155045630.0
